


A.  .needle_dynamics.Last_Run.TIME (sec)
B.  .needle_dynamics.Last_Run.handle_XFORM.PHI (rad)
C.  .needle_dynamics.Last_Run.handle_XFORM.THETA (rad)
D.  .needle_dynamics.Last_Run.handle_XFORM.PSI (rad)

       A               B               C               D         
 1.235000E+00    2.226135E+00    1.900684E-01   -2.351651E+00   
 1.240000E+00    2.223986E+00    1.933157E-01   -2.351494E+00   
 1.245000E+00    2.221871E+00    1.965150E-01   -2.351336E+00   
 1.250000E+00    2.219790E+00    1.996655E-01   -2.351178E+00   
 1.255000E+00    2.217744E+00    2.027664E-01   -2.351020E+00   
 1.260000E+00    2.215734E+00    2.058169E-01   -2.350862E+00   
 1.265000E+00    2.213759E+00    2.088163E-01   -2.350704E+00   
 1.270000E+00    2.211820E+00    2.117640E-01   -2.350547E+00   
 1.275000E+00    2.209918E+00    2.146591E-01   -2.350390E+00   
 1.280000E+00    2.208052E+00    2.175010E-01   -2.350234E+00   
 1.285000E+00    2.206224E+00    2.202890E-01   -2.350079E+00   
 1.290000E+00    2.204433E+00    2.230224E-01   -2.349925E+00   
 1.295000E+00    2.202680E+00    2.257007E-01   -2.349772E+00   
 1.300000E+00    2.200965E+00    2.283230E-01   -2.349621E+00   
 1.305000E+00    2.199288E+00    2.308889E-01   -2.349471E+00   
 1.310000E+00    2.197650E+00    2.333977E-01   -2.349323E+00   
 1.315000E+00    2.196051E+00    2.358488E-01   -2.349176E+00   
 1.320000E+00    2.194492E+00    2.382417E-01   -2.349032E+00   
 1.325000E+00    2.192972E+00    2.405757E-01   -2.348889E+00   
 1.330000E+00    2.191491E+00    2.428503E-01   -2.348749E+00   
 1.335000E+00    2.190051E+00    2.450649E-01   -2.348611E+00   
 1.340000E+00    2.188652E+00    2.472191E-01   -2.348476E+00   
 1.345000E+00    2.187292E+00    2.493123E-01   -2.348343E+00   
 1.350000E+00    2.185974E+00    2.513441E-01   -2.348214E+00   
 1.355000E+00    2.184697E+00    2.533139E-01   -2.348087E+00   
 1.360000E+00    2.183461E+00    2.552213E-01   -2.347963E+00   
 1.365000E+00    2.182266E+00    2.570658E-01   -2.347842E+00   
 1.370000E+00    2.181114E+00    2.588471E-01   -2.347724E+00   
 1.375000E+00    2.180003E+00    2.605647E-01   -2.347610E+00   
 1.380000E+00    2.178934E+00    2.622181E-01   -2.347500E+00   
 1.385000E+00    2.177907E+00    2.638070E-01   -2.347393E+00   
 1.390000E+00    2.176923E+00    2.653311E-01   -2.347290E+00   
 1.395000E+00    2.175982E+00    2.667899E-01   -2.347190E+00   
 1.400000E+00    2.175083E+00    2.681832E-01   -2.347095E+00   
 1.405000E+00    2.174227E+00    2.695106E-01   -2.347003E+00   
 1.410000E+00    2.173414E+00    2.707718E-01   -2.346916E+00   
 1.415000E+00    2.172644E+00    2.719664E-01   -2.346833E+00   
 1.420000E+00    2.171918E+00    2.730943E-01   -2.346754E+00   
 1.425000E+00    2.171235E+00    2.741552E-01   -2.346680E+00   
 1.430000E+00    2.170596E+00    2.751488E-01   -2.346610E+00   
 1.435000E+00    2.170000E+00    2.760748E-01   -2.346544E+00   
 1.440000E+00    2.169448E+00    2.769331E-01   -2.346484E+00   
 1.445000E+00    2.168940E+00    2.777235E-01   -2.346427E+00   
 1.450000E+00    2.168476E+00    2.784458E-01   -2.346376E+00   
 1.455000E+00    2.168055E+00    2.790998E-01   -2.346329E+00   
 1.460000E+00    2.167679E+00    2.796854E-01   -2.346287E+00   
 1.465000E+00    2.167347E+00    2.802024E-01   -2.346250E+00   
 1.470000E+00    2.167059E+00    2.806507E-01   -2.346218E+00   
 1.475000E+00    2.166815E+00    2.810302E-01   -2.346190E+00   
 1.480000E+00    2.166616E+00    2.813408E-01   -2.346168E+00   
 1.485000E+00    2.166461E+00    2.815825E-01   -2.346150E+00   
 1.490000E+00    2.166350E+00    2.817551E-01   -2.346138E+00   
 1.495000E+00    2.166283E+00    2.818587E-01   -2.346130E+00   
 1.500000E+00    2.166261E+00    2.818933E-01   -2.346128E+00   
 1.505000E+00    2.166283E+00    2.818587E-01   -2.346130E+00   
 1.510000E+00    2.166350E+00    2.817551E-01   -2.346138E+00   
 1.515000E+00    2.166461E+00    2.815825E-01   -2.346150E+00   
 1.520000E+00    2.166616E+00    2.813408E-01   -2.346168E+00   
 1.525000E+00    2.166815E+00    2.810302E-01   -2.346190E+00   
 1.530000E+00    2.167059E+00    2.806507E-01   -2.346218E+00   
 1.535000E+00    2.167347E+00    2.802024E-01   -2.346250E+00   
 1.540000E+00    2.167679E+00    2.796854E-01   -2.346287E+00   
