


A.  .needle_dynamics.Last_Run.TIME (sec)
B.  .needle_dynamics.Last_Run.MOTION_1.motion_r1.TX (newton-meter)
C.  .needle_dynamics.Last_Run.MOTION_1.motion_r2.TY (newton-meter)
D.  .needle_dynamics.Last_Run.MOTION_1.motion_r3.TZ (newton-meter)

       A               B               C               D         
 1.065000E+00    6.055190E-03    1.184938E-01   -1.195738E-01   
 1.070000E+00    6.796357E-03    1.186704E-01   -1.197897E-01   
 1.075000E+00    7.537078E-03    1.188404E-01   -1.200038E-01   
 1.080000E+00    8.277089E-03    1.190039E-01   -1.202161E-01   
 1.085000E+00    9.016127E-03    1.191610E-01   -1.204268E-01   
 1.090000E+00    9.753930E-03    1.193117E-01   -1.206357E-01   
 1.095000E+00    1.049024E-02    1.194561E-01   -1.208430E-01   
 1.100000E+00    1.122479E-02    1.195942E-01   -1.210486E-01   
 1.105000E+00    1.195734E-02    1.197262E-01   -1.212527E-01   
 1.110000E+00    1.268762E-02    1.198522E-01   -1.214552E-01   
 1.115000E+00    1.341538E-02    1.199722E-01   -1.216562E-01   
 1.120000E+00    1.414038E-02    1.200863E-01   -1.218556E-01   
 1.125000E+00    1.486237E-02    1.201946E-01   -1.220536E-01   
 1.130000E+00    1.558110E-02    1.202973E-01   -1.222501E-01   
 1.135000E+00    1.629633E-02    1.203944E-01   -1.224452E-01   
 1.140000E+00    1.700782E-02    1.204860E-01   -1.226389E-01   
 1.145000E+00    1.771533E-02    1.205724E-01   -1.228312E-01   
 1.150000E+00    1.841864E-02    1.206535E-01   -1.230222E-01   
 1.155000E+00    1.911752E-02    1.207296E-01   -1.232118E-01   
 1.160000E+00    1.981172E-02    1.208008E-01   -1.234001E-01   
 1.165000E+00    2.050105E-02    1.208671E-01   -1.235870E-01   
 1.170000E+00    2.118526E-02    1.209288E-01   -1.237727E-01   
 1.175000E+00    2.186416E-02    1.209860E-01   -1.239572E-01   
 1.180000E+00    2.253752E-02    1.210388E-01   -1.241403E-01   
 1.185000E+00    2.320514E-02    1.210874E-01   -1.243222E-01   
 1.190000E+00    2.386680E-02    1.211319E-01   -1.245029E-01   
 1.195000E+00    2.452232E-02    1.211726E-01   -1.246824E-01   
 1.200000E+00    2.517149E-02    1.212094E-01   -1.248607E-01   
 1.205000E+00    2.581412E-02    1.212427E-01   -1.250377E-01   
 1.210000E+00    2.645001E-02    1.212726E-01   -1.252136E-01   
 1.215000E+00    2.707899E-02    1.212992E-01   -1.253883E-01   
 1.220000E+00    2.770086E-02    1.213228E-01   -1.255618E-01   
 1.225000E+00    2.831545E-02    1.213434E-01   -1.257342E-01   
 1.230000E+00    2.892260E-02    1.213613E-01   -1.259054E-01   
 1.235000E+00    2.952211E-02    1.213766E-01   -1.260754E-01   
 1.240000E+00    3.011384E-02    1.213895E-01   -1.262443E-01   
 1.245000E+00    3.069761E-02    1.214001E-01   -1.264120E-01   
 1.250000E+00    3.127327E-02    1.214088E-01   -1.265785E-01   
 1.255000E+00    3.184066E-02    1.214155E-01   -1.267439E-01   
 1.260000E+00    3.239963E-02    1.214206E-01   -1.269081E-01   
 1.265000E+00    3.295004E-02    1.214241E-01   -1.270712E-01   
 1.270000E+00    3.349173E-02    1.214263E-01   -1.272331E-01   
 1.275000E+00    3.402458E-02    1.214273E-01   -1.273939E-01   
 1.280000E+00    3.454844E-02    1.214274E-01   -1.275534E-01   
 1.285000E+00    3.506318E-02    1.214266E-01   -1.277118E-01   
 1.290000E+00    3.556868E-02    1.214251E-01   -1.278690E-01   
 1.295000E+00    3.606480E-02    1.214233E-01   -1.280251E-01   
 1.300000E+00    3.655143E-02    1.214211E-01   -1.281799E-01   
 1.305000E+00    3.702845E-02    1.214188E-01   -1.283335E-01   
 1.310000E+00    3.749575E-02    1.214165E-01   -1.284860E-01   
 1.315000E+00    3.795321E-02    1.214145E-01   -1.286372E-01   
 1.320000E+00    3.840072E-02    1.214128E-01   -1.287872E-01   
 1.325000E+00    3.883819E-02    1.214117E-01   -1.289360E-01   
 1.330000E+00    3.926551E-02    1.214113E-01   -1.290835E-01   
 1.335000E+00    3.968258E-02    1.214117E-01   -1.292299E-01   
 1.340000E+00    4.008930E-02    1.214132E-01   -1.293749E-01   
 1.345000E+00    4.048560E-02    1.214159E-01   -1.295187E-01   
 1.350000E+00    4.087136E-02    1.214199E-01   -1.296612E-01   
 1.355000E+00    4.124652E-02    1.214254E-01   -1.298025E-01   
 1.360000E+00    4.161099E-02    1.214326E-01   -1.299425E-01   
 1.365000E+00    4.196469E-02    1.214415E-01   -1.300812E-01   
 1.370000E+00    4.230753E-02    1.214523E-01   -1.302185E-01   
 1.375000E+00    4.263945E-02    1.214652E-01   -1.303546E-01   
 1.380000E+00    4.296037E-02    1.214803E-01   -1.304894E-01   
 1.385000E+00    4.327022E-02    1.214977E-01   -1.306228E-01   
 1.390000E+00    4.356894E-02    1.215176E-01   -1.307549E-01   
 1.395000E+00    4.385646E-02    1.215400E-01   -1.308857E-01   
 1.400000E+00    4.413271E-02    1.215651E-01   -1.310151E-01   
 1.405000E+00    4.439765E-02    1.215930E-01   -1.311432E-01   
 1.410000E+00    4.465120E-02    1.216238E-01   -1.312700E-01   
 1.415000E+00    4.489331E-02    1.216577E-01   -1.313953E-01   
 1.420000E+00    4.512393E-02    1.216947E-01   -1.315193E-01   
 1.425000E+00    4.534301E-02    1.217349E-01   -1.316420E-01   
 1.430000E+00    4.555049E-02    1.217784E-01   -1.317633E-01   
 1.435000E+00    4.574634E-02    1.218253E-01   -1.318832E-01   
 1.440000E+00    4.593049E-02    1.218757E-01   -1.320017E-01   
 1.445000E+00    4.610291E-02    1.219297E-01   -1.321188E-01   
 1.450000E+00    4.626356E-02    1.219873E-01   -1.322346E-01   
 1.455000E+00    4.641240E-02    1.220487E-01   -1.323490E-01   
 1.460000E+00    4.654938E-02    1.221138E-01   -1.324620E-01   
 1.465000E+00    4.667447E-02    1.221828E-01   -1.325736E-01   
 1.470000E+00    4.678764E-02    1.222557E-01   -1.326838E-01   
 1.475000E+00    4.688884E-02    1.223325E-01   -1.327927E-01   
 1.480000E+00    4.697805E-02    1.224134E-01   -1.329002E-01   
 1.485000E+00    4.705524E-02    1.224982E-01   -1.330063E-01   
 1.490000E+00    4.712038E-02    1.225872E-01   -1.331111E-01   
 1.495000E+00    4.717343E-02    1.226802E-01   -1.332145E-01   
 1.500000E+00    4.721439E-02    1.227774E-01   -1.333166E-01   
 1.505000E+00    4.724321E-02    1.228788E-01   -1.334173E-01   
 1.510000E+00    4.725988E-02    1.229843E-01   -1.335167E-01   
 1.515000E+00    4.726437E-02    1.230940E-01   -1.336148E-01   
 1.520000E+00    4.725667E-02    1.232079E-01   -1.337115E-01   
 1.525000E+00    4.723676E-02    1.233260E-01   -1.338069E-01   
 1.530000E+00    4.720462E-02    1.234482E-01   -1.339011E-01   
 1.535000E+00    4.716023E-02    1.235747E-01   -1.339939E-01   
 1.540000E+00    4.710359E-02    1.237053E-01   -1.340855E-01   
 1.545000E+00    4.703467E-02    1.238400E-01   -1.341758E-01   
 1.550000E+00    4.695348E-02    1.239788E-01   -1.342649E-01   
 1.555000E+00    4.686000E-02    1.241217E-01   -1.343528E-01   
 1.560000E+00    4.675422E-02    1.242687E-01   -1.344394E-01   
 1.565000E+00    4.663614E-02    1.244197E-01   -1.345249E-01   
 1.570000E+00    4.650576E-02    1.245746E-01   -1.346092E-01   
 1.575000E+00    4.636306E-02    1.247335E-01   -1.346923E-01   
 1.580000E+00    4.620806E-02    1.248962E-01   -1.347742E-01   
 1.585000E+00    4.604076E-02    1.250627E-01   -1.348551E-01   
 1.590000E+00    4.586115E-02    1.252330E-01   -1.349348E-01   
 1.595000E+00    4.566925E-02    1.254069E-01   -1.350135E-01   
 1.600000E+00    4.546506E-02    1.255844E-01   -1.350911E-01   
 1.605000E+00    4.524859E-02    1.257654E-01   -1.351677E-01   
 1.610000E+00    4.501985E-02    1.259498E-01   -1.352432E-01   
 1.615000E+00    4.477886E-02    1.261375E-01   -1.353178E-01   
 1.620000E+00    4.452563E-02    1.263285E-01   -1.353914E-01   
 1.625000E+00    4.426018E-02    1.265227E-01   -1.354640E-01   
 1.630000E+00    4.398253E-02    1.267199E-01   -1.355357E-01   
 1.635000E+00    4.369271E-02    1.269200E-01   -1.356065E-01   
 1.640000E+00    4.339074E-02    1.271230E-01   -1.356765E-01   
 1.645000E+00    4.307665E-02    1.273286E-01   -1.357455E-01   
 1.650000E+00    4.275046E-02    1.275369E-01   -1.358138E-01   
 1.655000E+00    4.241222E-02    1.277476E-01   -1.358813E-01   
 1.660000E+00    4.206196E-02    1.279607E-01   -1.359480E-01   
 1.665000E+00    4.169971E-02    1.281761E-01   -1.360139E-01   
 1.670000E+00    4.132553E-02    1.283935E-01   -1.360791E-01   
 1.675000E+00    4.093945E-02    1.286128E-01   -1.361436E-01   
 1.680000E+00    4.054153E-02    1.288340E-01   -1.362075E-01   
 1.685000E+00    4.013180E-02    1.290568E-01   -1.362707E-01   
 1.690000E+00    3.971034E-02    1.292812E-01   -1.363333E-01   
 1.695000E+00    3.927719E-02    1.295070E-01   -1.363952E-01   
 1.700000E+00    3.883242E-02    1.297339E-01   -1.364567E-01   
 1.705000E+00    3.837610E-02    1.299620E-01   -1.365175E-01   
 1.710000E+00    3.790828E-02    1.301910E-01   -1.365779E-01   
 1.715000E+00    3.742904E-02    1.304207E-01   -1.366377E-01   
 1.720000E+00    3.693846E-02    1.306510E-01   -1.366971E-01   
 1.725000E+00    3.643662E-02    1.308818E-01   -1.367560E-01   
 1.730000E+00    3.592359E-02    1.311129E-01   -1.368145E-01   
 1.735000E+00    3.539947E-02    1.313441E-01   -1.368726E-01   
 1.740000E+00    3.486435E-02    1.315752E-01   -1.369303E-01   
 1.745000E+00    3.431832E-02    1.318061E-01   -1.369877E-01   
 1.750000E+00    3.376148E-02    1.320366E-01   -1.370447E-01   
 1.755000E+00    3.319392E-02    1.322665E-01   -1.371013E-01   
 1.760000E+00    3.261577E-02    1.324958E-01   -1.371577E-01   
 1.765000E+00    3.202713E-02    1.327241E-01   -1.372138E-01   
 1.770000E+00    3.142811E-02    1.329513E-01   -1.372696E-01   
 1.775000E+00    3.081884E-02    1.331773E-01   -1.373252E-01   
 1.780000E+00    3.019943E-02    1.334020E-01   -1.373805E-01   
 1.785000E+00    2.957003E-02    1.336250E-01   -1.374357E-01   
 1.790000E+00    2.893075E-02    1.338463E-01   -1.374906E-01   
 1.795000E+00    2.828174E-02    1.340656E-01   -1.375453E-01   
 1.800000E+00    2.762314E-02    1.342829E-01   -1.375998E-01   
 1.805000E+00    2.695510E-02    1.344980E-01   -1.376542E-01   
 1.810000E+00    2.627776E-02    1.347106E-01   -1.377084E-01   
 1.815000E+00    2.559128E-02    1.349206E-01   -1.377624E-01   
 1.820000E+00    2.489582E-02    1.351279E-01   -1.378163E-01   
 1.825000E+00    2.419155E-02    1.353323E-01   -1.378700E-01   
 1.830000E+00    2.347863E-02    1.355336E-01   -1.379236E-01   
 1.835000E+00    2.275723E-02    1.357318E-01   -1.379771E-01   
 1.840000E+00    2.202754E-02    1.359265E-01   -1.380305E-01   
 1.845000E+00    2.128974E-02    1.361178E-01   -1.380837E-01   
 1.850000E+00    2.054400E-02    1.363054E-01   -1.381368E-01   
 1.855000E+00    1.979052E-02    1.364891E-01   -1.381897E-01   
 1.860000E+00    1.902951E-02    1.366690E-01   -1.382426E-01   
 1.865000E+00    1.826114E-02    1.368447E-01   -1.382952E-01   
 1.870000E+00    1.748564E-02    1.370163E-01   -1.383478E-01   
